movie_id	content	year
964959	我的野蛮格格	2012
575902	我的野蛮囧妃	2016
1326515	我的野蛮女教师2	2007
1114652	我的野蛮女老师	2003
784012	我的野蛮女老师2	2007
1140873	我的野蛮男友	2004
105531	我的野蛮女友	2001
880052	我的要命女友	2017
937817	我的野蛮女友2	2010
786897	我的野蛮室友	2017
106631	我的野蛮同学	2001
1267595	我的野蛮同学1	2001
1267613	我的野蛮同学(粤语)	2001
128930	我的野蛮同学之鬼同你玩	2001
997830	伟大与渺小	2016
760089	我的野生动物朋友小女孩蒂皮	1997
937514	我的艺术老师	2018
879450	我的野兽男友	2017
970884	无敌原始人	2018
984514	无敌原始人(普通话)	2018
1128829	无敌原始人[普通话版]	2018
760913	我的夜晚比你的白天更美	1989
117552	无敌英雄	2004
934126	卧底英雄	2017
1088006	我的尹小姐	2019
993377	我的英雄学院：两位英雄	2019
1081563	卧底爷爷	2017
1278224	五毒(粤语)	1978
1128387	雾都疑云	1939
1202056	我的爷爷叫建国	2019
219384	无敌鸳鸯腿	1988
193470	我的阴宅	2012
193228	我的影子在奔跑	2018
1260519	我的最爱	2008
578541	我的真爱不是人	0
944720	我的挚爱未婚妻	2018
765276	我的珍宝	2017
589749	舞动之城	2010
940312	王大壮的川口春奈	2018
976144	我的猪队友	2018
507108	味道中国	2015
398124	我的早更女友	2014
972819	《我的早更女友》腾讯首映礼	2014
1078189	我的租客是明星	2019
880472	我的直男BF	2017
509108	舞动真情·唱真爱	2014
940550	我的主人是条狗	2018
757995	伟大之声	2007
798577	我的左手与右手	2010
587599	雾的子午线	1996
195614	我的战争	2016
895809	万鳄巨兽	2007
1314164	威尔佩尼	1968
1263936	瓦尔特保卫萨拉热窝	1972
780823	无二之旅	2015
983676	我儿子去了外星球	2018
106957	无防备都市	2008
930351	无法触及	2018
927070	无法触及的爱	2013
225532	为房痴狂	2016
925421	望夫成龙	1990
785937	望夫成龙（粤语）	1990
924392	无法触碰的爱	2018
1082542	wfd3jt6o	2018
1115227	晚风高雄港	2015
758727	晚风劲吹	2004
854082	我非佳人	2011
991409	无法宽恕	2000
1080215	我,弗兰肯斯坦	2014
579726	五福临门	1960
1286573	五福临门(1950)	1950
114996	万夫莫敌	2006
757090	我放弃	2009
1115788	我父亲的房子	2012
1084373	我父亲的战争	2016
579199	王菲柔情吟唱《你在终点等我》	0
135300	无法松的一生	1958
235419	舞翻天	1998
969775	无法逃离	2018
509489	无法无天	2006
760504	无发无天	1993
1312131	无法无天	2012
187869	无法无天2007版	2007
762758	无法无天的日子	1959
761850	无法无天飞车党	1976
1080607	吾父吾血	2016
761785	我父我主	1977
187726	为父寻仇	2011
1117153	五福星系列电影	0
131879	五福星撞鬼	1992
193468	无法预测	2012
110962	无法者	2010
188436	无法之地	1950
1115386	无法证明	2015
762170	瘟疯之神	1970
108398	污垢	2013
609519	武馆	1981
1149034	挽歌	2008
1270966	物怪	2018
1295634	无感	2012
105643	蜈蚣	2004
790334	卫国保家	1950
188365	五个便士	1959
760430	王冠宝石案	1994
112842	微光城市	2008
756129	亡国的阿基德1：翼龙降临	2012
192903	亡国的阿基德2：翼龙折翅	2013
127923	五个堕落的男女	2003
192370	外公电台	2013
893798	吴哥的微笑	2013
767313	吴刚的戏骨之路	0
919406	无辜的罪犯	2003
574650	外公芳龄38	2016
1105746	顽固分子	2011
106774	顽固份子	2011
760984	五个光头的少年	1989
193688	五个关于青春的记忆	2012
135346	五更寒	1957
1157674	微光湖	2017
191632	温哥华的朝日	2014
136013	乌龟和兔子	1935
509138	污垢化为灰烬，肉体化为灰尘	2011
394842	五个孩子	2010
512351	五个角落	1988
106349	五个寂寞的心	1992
1194599	五个寂寞的心(粤语)	1992
759031	无关紧要	2003
1081289	外国佬	2018
736446	万古流芳	1965
135651	万古留情	1951
985628	五个女人	2017
758786	五个女生	2004
760789	五个女子与一根绳子	1991
193291	五个朋友	2012
191995	挖骨髓	2014
804742	微观世界	1996
1120542	微光闪亮第一个清晨	2011
1119785	雾港水手	1982
1120590	未搞事项	2013
1118751	五个手指头都一样	2010
453988	五个太多	2005
1081666	无辜亡灵	2015
1081756	王国(西班牙)	2018
759306	五个吓鬼的少年	2002
879140	五个吓鬼的少年(粤语)	2002
689118	五个校花两个爸	2017
760643	五个相扑的少年	1992
760261	外国学生宿舍谋杀案	1995
1119167	乌龟也会飞	2005
321965	王贵与李香香	2016
973133	五个夜晚	1979
116311	乌龟意外之速游	2005
1220959	武馆(粤语)	1981
114254	物归原主	2009
318792	无辜者	1999
782718	无辜者1999	1999
878880	微光之城	2017
1079924	顽固住户	2015
150877	无痕	2010
757617	玩火	2008
1234128	卧虎	2006
127742	我和爸爸	2003
1183113	我和爸爸2003	2003
320201	文化冲击波	2013
595383	我很丑，可是我很温柔	1991
129215	卧虎藏龙	2000
191323	卧虎藏龙：青冥宝剑	2016
1240821	卧虎传说	2001
847138	五虎闯天桥	1990
1119540	我和春天有个约会	1994
985442	我和春天有个约会(粤语)	1994
1250827	五虎断魂枪	1951
763120	午后的罗网	1943
1085263	玩火的女孩	2009
879891	网红大事件	2018
993499	五好大院	2013
508717	午后的遗言	2015
558103	我和厄尔以及将死的女孩	2015
967612	我和父母	2011
1120709	我-活过	2015
1119020	无花果的脸	2006
889533	我活过了,但小津安二郎传	1983
1145188	我和格瓦拉的故事	2018
1210825	我好好活着	1993
1196419	卧虎悍将	2019
922108	我会回来过圣诞	2003
95641	我很好,谢谢,我爱你	2014
1061497	我很好，谢谢，我爱你	2014
1144688	五虎将	1974
798393	我和教授“羊粪豆”	2011
105870	五虎将之决裂	1991
966479	万魂镜之诛魔记	2018
1196249	五好楼48小时	2012
578872	我和老爸	2014
1113258	午后乐事	2013
112054	为何来我家	2009
192820	我还没动真格	2013
963702	我和妈妈	2014
762981	万花绵绣	1950
1113468	我和你	2012
899044	我怀念索妮娅	1971
1117383	未婚女子	2012
559406	我和欧巴有个约会	0
1118892	whodoyouthinkyouare?	2004
939532	我和“叛徒”老爸	2018
889402	午后枪声	1962
762358	我好奇之黄	1967
760625	五湖四海	1992
159800	我和世界不一样	2008
889316	我和少女,还有猫	2012
193061	我会守着你	2012
890467	网红是怎样炼成的	2017
142987	我和他的前任们	2011
572665	五虎屠龙	1970
758328	我和托马斯	2006
992980	我和我	2013
1119101	我和我的姐妹	2005
320747	我和我的同学们	1986
997699	我和我的祖国	2019
1204450	《我和我的祖国》电影幕后纪实	0
503428	我和我们	2016
1143561	我和校花换个身体	2017
1079019	无谎液	2019
134941	万花迎春	1964
1072283	雾海夜航	1957
975878	我，花样女王	2017
897557	Why星人	2017
235040	我孩子的父亲	2010
193701	为何中止	2012
193615	乌合之众	2012
195451	无镜	2011
202882	危局	1994
394159	无极	2005
1081322	无尽	2017
1115142	危机	1946
1243145	围剿	2006
191254	危机13小时	2016
192274	我叫阿里木	2013
736258	我叫艾米丽	2015
577319	我叫哀木涕之山口山战记	2016
155259	蜗居爱情	2015
757334	我叫埃丝特.布鲁伯格	2008
889601	物极必反	1998
767276	万劫不复	2016
791943	我叫布鲁斯	2007
1128980	婉君表妹	1965
1240746	旺角半熟少女	2002
759318	旺角暴族	2002
320699	万家春	1983
128780	旺角藏龙	2001
1114749	无节操青春史	2015
192696	维京传奇：最黑暗的一天	2013
1080359	维京传说：寒冰交锋	2016
992961	威鲸闯天关2	1995
108988	万箭穿心	2012
1144706	万箭穿心	1971
192582	无尽长夜	2013
967287	无界初章	2018
105803	无间道	2003
192634	无间盗	2009
235985	瓦嘉达	2012
1000312	无间道Ⅱ	2003
127708	无间道2	2003
105831	无间道3	2003
590122	无间道3（粤语）	2003
1052513	无间道3：终极无间	2003
512716	无尽的爱	1981
897683	无尽的爱	2014
117239	无间道长	2004
159453	我家的春晚	2013
130140	无间道长之神剑门	1998
112355	万家灯火	1948
395953	五角大楼的战争	1998
757929	我见到了甲壳虫	2007
759092	五角大楼文件	2003
689051	我记得你	2015
1080712	我记得你	2017
1081410	危机大逆袭	2015
1186280	旺角的天空	1995
759632	旺角的天空3之终极边缘	2000
889408	违禁电影	1999
590123	无间道(粤语)	2002
1319573	无尽的战壕	2019
1311375	为家而战	2019
130827	危机风暴	1996
689550	我叫弗兰克	2014
187625	外交风云	2013
1186275	旺角风云	1996
1198596	外交风云	2019
1080068	玩进鬼门关	2016
762676	玩具国女孩	1961
916988	《我讲故事你用心听》之醉汉	2016
157184	旺角黑夜	2004
501126	我姐姐的孩子独自在家	2012
108370	危机解密	2013
1250268	维基解密	2013
889347	我姐姐是法官	1976
105903	旺角街头	2000
969820	旺角街头(粤语)	2000
112636	旺角监狱	2009
595396	无家可归的中学生	2008
930357	无迹可寻	2018
134653	万家乐	1971
110971	我家乐翻天	2010
1119767	我嫁了个影子	1983
992234	旺角老炮闯东北	2018
1305002	我叫陆仁甲	2015
1257071	危机：龙潭之战	2019
985672	无间炼狱	2018
757608	我叫刘跃进	2008
1119317	危机密布	2001
1120224	玩家马布斯博士	1927
993876	我叫麦克峰之疯狂主播	2018
148913	我家买了动物园	2011
192147	我叫mt：草裙娃娃	2013
1076656	我叫MT之山口山战记	2016
510932	我叫mt之勇士战恶龙	2015
95969	外交秘闻	2014
150677	无脚鸟	2015
975100	玩具枪	2016
1302820	玩具枪	2017
757606	我坚强的小船	2008
1118502	危机七分钟	2015
394275	旺角卡门	1988
1212500	旺角卡门(粤语)	1988
488822	我，机器人	2004
192480	危机热线	2013
129659	危机四伏	2000
509368	危机四伏	1950
932673	味觉食府	2016
1128381	危机四伏上	1965
320042	我就是歌手	2014
507675	玩尽杀绝	2002
1080187	玩尽杀绝	1998
1080937	玩尽杀绝4	2010
579155	危急时刻	2000
191935	无惧神明	2014
394550	我就是我	2014
736176	我就是要嘚瑟	2017
1282979	望江亭	1
396000	王家卫的映画世界	0
192400	王家卫电影经典台词	2013
1129920	玩具王国	2007
1293191	维京王国	2013
1100554	我叫为何	2019
758607	忘记我是谁	2005
1072040	王家卫谈花样年华	2000
898261	维京：王者之战	2017
879335	维京：王者之战（普通话）	2017
117354	无间行动	2004
558431	危机行动	2015
509686	维京小海盗	2011
109731	无极限之危情速递	2011
516633	文君怨	1959
985020	维京遗产	2016
895177	危急营救	2017
1080242	维京英灵殿	2009
759284	吾家有女艾芙琳	2002
762629	吾家有女初长成	1962
115707	未竟一生	2005
321766	我家也有贝多芬	1992
1039000	我家有一只河东狮	2002
171643	挖掘者	2007
1105834	无间罪	2012
1113654	无籍者	2010
199362	无价之宝	2011
782831	危机之地	2000
757544	我家种大麻	2008
151832	玩具总动员	1995
129704	玩具总动员2	1999
1007533	玩具总动员23D短片1	0
1007532	玩具总动员23D短片2	0
1007531	玩具总动员23D短片3	0
1007530	玩具总动员23D短片4	0
1007529	玩具总动员23D短片5	0
924063	玩具总动员2(普通话)	1999
110668	玩具总动员3	2010
1007517	玩具总动员33D短片1	2010
1007516	玩具总动员33D短片2	2010
1007515	玩具总动员33D短片3	2010
1007514	玩具总动员33D短片4	2010
1007513	玩具总动员33D短片5	2010
321110	玩具总动员(3D)	1995
1007542	玩具总动员3D短片2	1995
1007541	玩具总动员3D短片3	1995
882052	玩具总动员3(普通话)	2010
991225	玩具总动员4	2019
1207574	玩具总动员4(普通话)	2019
1207852	玩具总动员4普通话版	2019
1208163	玩具总动员4(普通话版)	2019
1208164	玩具总动员4(英语版)	2019
882029	玩具总动员(普通话)	1995
1295848	玩具总动员：遗忘的时光	2014
889356	玩具总动员之惊魂夜	2013
1264572	旺角揸fit人[粤语版]	1996
899045	我将在好莱坞长眠	2008
319867	无间罪：僵尸重生	2012
193970	未尽之路	2012
1240139	危机最前线	1997
521375	无境之兽	2016
159503	危机重重	1960
131276	五魁	1995
756290	外壳	2011
757452	我快爆炸	2008
701727	悟空传	2017
984971	维克多的秘密森林	2014
156161	维克多弗兰肯斯坦	2015
889199	维克多.弗兰肯斯坦	2015
1104089	维克多弗兰肯斯坦	2015
399296	维克多和神秘豪宅	2012
1078187	我口袋里的女朋友	2019
191341	我看到了光	2016
889594	威克的女孩	1979
106385	倭寇的踪迹	2012
1115592	瓦科尔达	2013
1240850	我看见了光	2016
108963	文科恋曲	2012
756577	玩酷青春	2010
1143481	悟空前传	2017
1079234	悟空奇遇记	2019
763391	我控诉	1919
159399	无可申报	2011
757842	纨绔子弟	2007
106857	围猎	1996
768243	沃伦	2016
1080257	亡灵	2009
1298746	弯路	2013
1122415	未来爱	2014
128923	瓦里安的战争	2001
193996	为了艾伦	2012
761882	乌龙帮办再显神通	1975
132335	五郎八卦棍	1984
1220743	五郎八卦棍(粤语)	1984
1327133	威洛比家的孩子们	2020
881163	乌龙刺客	2018
762910	危楼春晓	1953
757498	瓦拉出租车	2008
1118387	乌林大会	2016
110728	舞力对决	2011
106068	舞力对决2	2012
1008148	舞力对决23D短片1	2012
1008147	舞力对决23D短片2	2012
1008146	舞力对决23D短片3	2012
1008145	舞力对决23D短片4	2012
1008144	舞力对决23D短片5	2012
1008143	舞力对决23D短片6	2012
1008142	舞力对决23D短片7	2012
1008141	舞力对决23D短片8	2012
133146	乌龙大家庭	1986
880588	乌龙大奖之亡命穷途	2017
192432	瓦伦蒂诺	2013
997204	未来的你	2019
1114232	无脸的男人	1993
899179	无粮的土地	1933
986976	未来的未来	2018
757067	未来的喜剧	2009
1102959	未来电影局	2019
756111	威灵顿之线	2012
934280	威灵顿战线	2012
780294	晚礼服	1986
990212	乌龙疯人传	2019
967233	未来发生之前	2018
236834	乌龙服务员	1992
172125	武林风云	1970
922127	我来过	2018
1127971	卧龙岗	2014
105769	我老公不靠谱	2012
187695	我老公不靠谱(环绕声版)	2012
1221323	我老公不靠谱(粤语)	2012
977578	武林孤儿	2018
984752	武林怪兽	2018
1129693	武林怪兽[普通话版]	2018
990802	武林怪兽(粤语)	2018
990798	武林怪兽粤语版	2018
1154749	网络跟踪狂	2012
1118660	无赖汉	2015
192001	未来海岸	2014
1081090	为了皇帝	2014
1287955	五雷轰顶	1973
1087763	武林：恍魂刀	2019
208340	为了和平	1956
136376	王老虎抢亲	1960
187529	网络红人	2015
507347	雾林寒战	2012
159802	为了孩子们	1958
1295656	亡灵节	2013
1295685	维龙加	2014
507503	未来警察	2010
928284	乌龙劫匪帮	2017
494336	网络惊魂2.0	2006
759910	万籁俱寂	1998
1298739	为了姐妹	2013
978450	舞力崛起	2018
227033	舞力假期	2014
939645	未来机器城	2019
1147384	未来机器城	2019
761618	乌龙军校	1980
942358	为了救自己患病的女儿，男子领养陌生女孩只为取走心脏	2018
762735	瓦劳克	1959
986786	无路可退	1991
1127184	无路可退	2007
762971	无路可走	1950
112228	乌鲁鲁的森林物语	2009
762176	瓦莱莉和她的奇迹一周	1970
1111712	为了六十一个阶级弟兄	1960
159472	为了六十一个阶级兄弟	1960
194265	为了面包的日子	2011
760038	网络迷宫	1997
129392	网络迷情	2001
110538	乌鲁木齐的天空	2011
1077333	网络末日战	2012
193365	网络末日战2	2012
1115810	网络末日战5	2012
1115817	网络末日战8	2012
889244	网络末日战第4集	2012
133294	威龙猛探	1985
937566	网络谜踪	2018
113072	武林女大学生	2008
1080889	维罗妮卡	2017
762779	维罗妮卡和她的笨学生	1958
762882	乌龙女校	1954
1286482	乌龙女侦探(粤语)	1966
194101	网络n宗罪之假药篇	2014
188088	我老婆不是人	1991
1114603	我老婆是大佬2	2003
1108241	我老婆是巨无霸	2007
127765	我老婆是凶手	2003
1292685	我老婆未满十八岁	2002
160097	我老婆唔系人	1991
319021	我老婆唔系人（粤语）	1991
105878	我老婆要嫁人	2008
733177	忘了去懂你	2014
192807	瓦拉：祈福	2013
191892	《瓦拉：祈福》研讨会实录	2014
963960	舞力全开	2018
499761	乌龙骑士团	2014
1072728	未了情未了	2003
1120358	网络奇缘	2004
1129056	武林奇遇录	2018
756457	未来忍者	2010
762637	我两岁	1962
130172	网络时代的爱情	1998
714494	蔚蓝深海	2011
133674	武林圣火令	1983
1220998	武林圣火令(粤语)	1983
107191	网络杀机	2008
758558	网聊杀机	2005
1081279	未来世界	1976
372250	玩乐时间	1967
1127624	玩乐时间	1973
945985	为了生命	2009
1072033	网络杀人事件	1998
160967	未来时速	2011
320103	网络上身	1995
889630	未来杀手	1985
1107986	未来杀手	2016
984884	未来杀手(2016)	2016
130922	未来水世界	1995
193983	为了实现梦想-华特·迪士尼创造的轨迹	2012
396619	万里送行舟	2015
1114286	威龙杀阵	1989
759285	瓦伦汀	2002
1201344	为了她	2008
889433	卧龙天府熊猫传奇	2009
367286	乌龙特工	2016
912204	武林探秘	2016
1089180	武林：唐门秘毒	2019
135975	王老五	1937
1105779	武林外传	2011
804725	武林外传2011	2011
172473	威莉·温基	1937
932896	未来玩具	2017
1122832	威莉温基	1937
1330681	威莉・温基	1937
1083624	乌里：外科手术式打击	2019
891910	忘了我是谁	2001
236544	武林外外传	2016
322731	乌龙兄弟	1995
1077891	威龙兄弟	2019
512709	未来学大会	2013
1115774	乌龙戏凤	2012
1105928	乌龙戏凤2012	2012
920977	网络陷阱：错误的爱	2000
755372	未来星男友	2017
117578	乌龙小子流浪记	2004
729641	我来也	2016
780790	我来也报恩记	2016
784792	我来也大战四猛虎	2016
95647	危楼愚夫	2014
1062975	危楼愚夫	2015
1149017	网络妖姬	2000
187955	乌龙元首	2003
761238	我俩一条命	1986
114419	未来预想图	2007
783517	我来也与孤儿	2016
1122585	乌龙鸳鸯智多星	2013
132587	武林志	1989
1272157	我来自北京之扶兄弟一把	2020
1273254	我来自北京之过年好	2020
1270781	我来自北京之铁锅炖大鹅	2020
1119088	亡灵召唤	2006
111706	未来战警	2009
756354	无脸之睑	1960
191759	威廉泽罗的重建	2014
154595	无理之人	2015
715640	未来之人	2011
1221988	武林中人之绝密高手	2017
216683	五路追杀令	2006
1080859	五路追杀令2	2010
486936	五路追杀令2：刺客舞会	2010
202021	万里征途	1977
1120752	伪恋：澡堂/服务	2015
194092	无赖正义	2012
763167	万里追踪	1941
572984	嗡鸣	2015
928282	玩命	2018
1053146	我们	2015
1112907	无名	2009
1121652	我们	2019
1129681	我们	2016
1295936	外卖	2008
1142816	亡命30英里	2018
998175	完美40岁	2015
992141	我没病	2007
933538	无目标地区	2016
1320624	我们不该在这里	2018
192173	帷幕：波洛的最后一案	2013
889255	我们不能白头到老	1972
521101	我们不是天使	1989
319970	我们不是天使(1989)	1989
578511	我们不属于这儿	2016
1052127	我们不是这样被吓大的	2017
689056	无冕霸王	1956
507568	亡命边缘	2001
1124860	亡命边缘	2011
1152234	亡命边缘	2010
96055	我们毕业的夏天	2014
226621	我们毕业啦	2016
193058	我们不一样	2012
193151	我们不由自主的吻对方	2012
135062	万木春	1960
764836	我们村的女当家	2017
967588	我们村的指导员	2010
1115765	我们从何而来?	2012
135237	我们村里的年轻人	1959
320855	我们村里的年轻人续集	1963
1072010	我们村里的年轻人(续集)	1963
169364	完美出逃	2015
716649	完美超越	2014
757350	舞梦成真	2008
135228	无名岛	1959
985027	我们的1944	2015
1267464	我们的2020：看电影人如何度过新年第一天	0
1078840	我们的爱情	2019
757581	我们的爱之协奏曲	2008
322679	亡命大捕头(原声)	1980
499659	我们都不完美	2013
587732	我们都不应该讨论爱情	2016
992440	妩媚的春天	2003
1072255	我们的差异	2012
194007	我们的存在（上）	2012
889242	我们的存在(下)	2012
171531	无名地带	1993
763290	我们等待自由	1931
1216485	我们的父辈	2013
1216102	我们的父辈1	2013
1240752	我们的父辈1：一个不同的时代	2013
1216103	我们的父辈2	2013
1240751	我们的父辈2：一场不同的战争	2013
1216104	我们的父辈3	2013
1240750	我们的父辈3：一个面目全非的国家	2013
192234	我们的父辈(上)	2013
193036	我们的父辈(下)	2013
758289	完美的分歧	2006
1052186	我们的父亲	2008
129350	我们的故事	1999
1215969	我们的故事	2012
1277650	我们的故事	2016
1277651	我们的故事2	2016
1196183	我们的故事之隐身女友	2019
1267424	亡命大画家	2018
757148	我卖德黑兰	2009
150715	我们都还太年轻2：下一秒	2015
192454	我们的交换日记	2013
192254	我们的街区	2013
1248763	我们的家园	2015
191864	我们的家族	2014
136106	我们的款待	1923
587598	我们的快乐时光	2006
1118821	无名的恋歌	2009
762588	亡命的老舅们	1963
192857	我们得离开这个地方	2013
919390	我们的妈妈	2007
757180	我们的玛莎和神奇螺母	2009
194429	完美的陌生人	2011
191879	我们的明天	2014
993561	我们的梦想是舞蹈	2013
595003	我们的青春不怕疼	2017
968334	我们的汽车梦	2017
1196385	我们的青春岁月	2018
572383	我们的情人们	2016
191758	玩命毒师	2014
195450	我们的时代即将来临	2010
579430	我们的时光	2015
1110342	我们的时光印记	2019
512580	我们的生活	2010
1109417	我们的生活	2008
938581	我们都是好孩子	2018
361803	完美的世界	1993
396627	我们的世界	2016
1081653	完美的世界(国语版)	1993
1269563	完美的蛇颈龙之日	2013
170861	我们的傻老哥	2011
509117	我们的十年	2016
1113886	我们的社区	2007
1198288	我们的四十年	2019
202927	我们都是向阳花	1976
889389	完美第三者	2013
371677	我们诞生在中国	2016
1081714	完美的他人	2018
761468	我们的田野	1983
394050	我们都为比尔着盛装	2011
115017	我们的幸福时光	2006
395037	我们的小花猫	1980
193687	我们的友情岁月	2012
1295812	我们的宇宙	2013
129148	完美盗贼	2001
715439	亡命地中海	2015
968330	我们的追梦时代	2018
983705	我们的中学时代	2018
492353	我们的诅咒	2013
789616	为梦而声	2016
129223	完美风暴	2000
1124972	无名份的浪漫	1997
1142692	我们夫妻之间	1951
689063	完美分身	2015
1250286	完美犯罪	2004
109605	完美广播	2012
1081730	完美感觉	2011
595585	完美攻略	2017
1295710	完美公路之旅2	2014
199509	玩命敢死队	2016
1080609	亡命感应	2007
512411	无名火	1984
1116628	我们何不引吭高歌?	2010
1123548	无名火港版	1984
199545	我们混过的江湖	2016
1080271	我们还活着	2016
993161	我们回家吧	2019
755398	我们会是英雄	2016
193810	我们和我	2012
191514	我们家	2015
1080190	玩命警车	2015
1245174	亡命劫持	2007
763043	无名街道	1948
1295995	午马经典影片回顾	2014
186746	我们就到这儿	2015
110875	我们见过吗	2010
8614	完美家伙	2015
1080488	完美计划	2012
192562	我们结婚吧	2015
1273562	我们结婚吧	2000
109932	玩命狙击	2011
1081051	完美狙击	2010
733197	完美假妻168	2014
575610	完美假期之从雪山到大海	2016
187561	我们假期做了什么	2014
106487	亡命驾驶	2011
977577	亡命救赎	2018
193601	完美家庭	2012
1207849	完美家庭	1992
143328	亡命娇娃	1979
1122872	我们接吻吧	1998
776270	完美嫁衣	2010
982550	完美基因	2018
1080863	玩命记忆	2006
495188	玩命剧组	2016
881210	玩命局中局	2017
565055	玩命剧组之主播惊魂	2016
1129096	玩命狂奔	2018
193119	我们酷毙了2	2012
170042	玩命快递	2002
142687	玩命快递2	2006
1186237	玩命KO：曼谷重击	2010
115769	我们俩	2006
207761	我们恋爱吧	2010
759225	我美丽的守护天使	2002
761226	我美丽的洗衣店	1986
321901	完美浪漫	2004
1080422	亡命雷区	2016
1061864	我们两三人	2010
1122591	我们两三人泰语	2010
195737	我买了一座雨林	2010
134522	亡命浪子	1973
319433	我们来自未来	2010
1062155	我们来自未来2	2010
969942	伪梦迷情	2018
394049	完美陌生人	2007
1063945	完美陌生人	2018
1199640	完美陌生人(2016)	2016
1331600	完美陌生人(德国)	2019
193394	我们明天见	2012
193430	玩命马戏团大电影	2012
499249	沃玛咪呀	2012
140625	我们梦中见	2015
985336	无名鸟	2017
880959	无名女孩	2016
130831	亡命女记者	1996
894424	我们那年	2017
1142702	完美男人	2015
1196417	完美男人	2013
1079833	无名女尸	2016
1261272	无名女士	2010
889566	威猛奇兵	1985
1130562	完美琴仇	2018
494375	我们全家不太熟	2017
192487	我们窃取秘密：维基解密的故事	2013
1081664	完美妻子	2018
761790	我们如此相爱	1977
773492	舞美人更美	2016
1080535	我们仍在这里	2015
193576	我没死	2012
755393	玩命试爱	2017
110034	我们身边的犯罪	2011
990784	我们时代的电影人：让.维果	1964
1294321	完美圣诞节	2007
714594	玩命速递：重启之战	2015
917734	我们是动作演员	2008
1302725	亡命双飞	1994
193329	玩命时光	2012
1116445	我们是冠军	2014
192194	我们是贵族	2013
1079224	完美世界	2018
1124979	完美世界	1993
491622	亡命时空	2016
321802	我们是你的朋友	2015
790668	我们神奇的21世纪	2009
1201885	玩命三日	2019
973160	我们是谁	2013
235841	我们是世界	1988
191567	我们是赏金猎人团	2014
757916	完美生物	2007
108606	我们善熙	2013
1118332	五魅随行	2016
917708	我们是兄弟	2014
798315	无名三侠客	1992
409775	我们是新来的	2014
1119161	无名死婴	2005
135146	我们是一代人	1960
761687	我们是一个人	1979
1077123	我们是一群小小鸟	2012
511253	我们是夜晚	2010
988852	我们所钟爱的一切	2014
192837	我们是最棒的	2013
579654	我们所知道的生活	2010
940050	雾码头	1938
1120847	亡命途	2018
1072234	我们天上见	2010
171811	完美逃亡	2009
133108	亡命天涯	1988
507734	亡命天涯	1995
795232	亡命天涯	1993
842301	亡命天涯(1988)	1988
992485	亡命天涯路	1996
1295996	亡命天涯路	2002
779569	我们停战吧	2017
194358	我们无法改变世界,但我们想在柬埔寨建一所学校.	2011
984936	完美武器	2016
1244839	完美无瑕	2007
755373	玩命兄弟	2017
192128	为梦想而离家的女孩	2013
785920	完美学分	2004
976472	为梦想发车	2018
199568	完美邂逅	2015
195440	我们相信	2010
1207130	完美嫌疑人	2019
194044	我们信仰上帝	2012
509129	无名小卒	2008
997466	我们现在是谁	2018
997530	我们永不言弃	2020
1105116	亡命夜驰	2017
147871	完美音调	2012
218335	完美音调2	2015
920313	完美音调3	2017
586473	完美有多美	2017
733166	完美约会	2015
110521	我们约会吧	2011
194308	完美一击	2011
1071966	亡命英伦	2006
932927	威姆与灵猴	2015
755024	完美孕期	2013
220860	我们依然在这	2015
1062669	无名勇士	2006
1123599	无名勇士	2005
966153	亡命演说	2011
134668	无名英雄	1971
804605	无名英雄	1998
1295633	无眠夜行	2012
927949	亡命游戏	2016
938844	完美银行大劫案	2017
1128395	无名英雄宿命	1966
1128590	无名英雄在敌后	1965
1128607	无名英雄战斗在继续	1965
132813	亡命鸳鸯	1988
1081629	亡命鸳鸯	1997
1295623	我们永远不会拥有巴黎	2014
399302	我们永远在这里	2012
966000	我们与驻在先生的700日战争	2008
1112450	我们一直住在城堡里	2018
756980	无名者	2009
763276	亡命者	1932
1119129	无名指	2005
571303	玩命直播	2016
968718	无名之辈	2018
881571	玩命直播(普通话)	2016
778709	无名者传说I：异能觉醒	2017
981460	我们最好的时光	2018
146724	我们之间	2013
807564	亡命之计	1998
1298718	亡命战将	1997
1152259	我们之间的敌人	2010
926742	我们之间的战争	1995
926138	我们曾经很酷	2016
1062800	我们曾经是战士	2002
1118837	玩命终截战	2009
396303	文明之路--走近地中海	2009
930566	完美主人	2010
969939	无眸之杀	2018
1081196	无名战士	2017
191998	我们曾深爱过的男人	2014
761659	无名战士的漆皮靴	1979
515659	我们曾是国王	2014
1240739	无冕之王	2019
1088160	完美罪行	2016
757222	我们在行走只此而已	2009
216551	我们这一班2	2013
1114000	我们这一代	2004
220591	我们这样的人	2012
1082287	我们这一家	2002
1102505	我们在一起的31天	2019
199547	玩命追逐	2016
325280	玩命追踪	2011
791761	亡命追踪	2001
502839	我们这种叛徒	2016
194481	温妮	2013
587597	蜗牛	1965
1080377	污泥	2012
879026	舞女	2016
1118693	舞女	1995
489684	蜗牛餐厅	2010
889481	蜗牛的策略	1993
111902	为你等待	2009
1257076	舞女大盗	2019
1310894	舞女大盗	0
1298756	维纳的等候	2012
142882	温暖的告别	2013
1167101	温暖的寒冬	2019
792587	温暖的尸体	2013
109295	为你而来	2012
1061744	为你疯狂	1997
188236	为你歌唱	1974
192161	我乃黑小天	2013
1295763	温暖渐冻心	2014
578553	我怒了	2016
187620	忘年恋曲	2013
